customerID,tenure,MonthlyCharges,ChurnRisk,ChurnProbability
6425-YQLLO,66,105.95,1,0.9231837
5442-UTCVD,3,91.85,1,0.9523744
2228-BZDEE,54,20.1,0,0.16323856
7734-DBOAI,1,40.1,1,0.9852341
2789-CZANW,64,110.3,0,0.16124031
2091-RFFBA,31,73.9,1,0.85996425
2114-MGINA,14,89.8,1,0.8920071
7596-LDUXP,12,85.15,1,0.84426904
3740-RLMVT,67,60.95,1,0.9018207
4489-SNOJF,35,72.25,1,0.981703
2192-OZITF,45,73.55,0,0.12735064
5651-CPDND,10,46.0,1,0.9705358
2186-QZEYA,29,58.55,1,0.9854047
1131-ALZWV,24,24.6,1,0.9532971
7729-XBTWX,66,19.75,0,0.12909752
9134-WYRVP,51,86.35,1,0.80929303
3284-SVCRO,45,25.5,0,0.14750312
9732-OUYRN,49,19.0,1,0.9626155
0559-CKHUS,29,19.55,0,0.12909752
2931-SVLTV,40,110.1,1,0.9543875
6899-PPEEA,37,96.55,1,0.8688998
7504-UWHNB,25,69.75,1,0.9614219
2582-FFFZR,22,50.6,1,0.9113395
8908-NMQTX,72,65.6,0,0.14355145
2187-LZGPL,7,40.1,1,0.96812004
1431-AIDJQ,33,82.1,0,0.35278738
6288-LBEAR,23,79.1,1,0.93053424
4597-NUCQV,24,101.25,1,0.8488372
9019-QVLZD,1,79.55,1,0.9702737
8413-YNHNV,69,90.65,0,0.111891165
5808-TOTXO,3,20.55,1,0.94602734
4369-NYSCF,56,75.75,1,0.9610995
6333-YDVLT,65,110.0,1,0.8703816
5324-KTGCG,71,20.85,1,0.92471707
5599-HVLTW,14,80.35,1,0.9742484
7394-LWLYN,2,70.15,1,0.88443696
3707-LRWZD,32,84.05,1,0.8782338
6873-UDNLD,40,67.45,1,0.9685979
2700-LUEVA,1,20.75,1,0.9937577
1455-ESIQH,1,89.1,1,0.89762115
0958-YHXGP,7,69.9,1,0.88443696
1101-SSWAG,15,51.1,1,0.89928263
2979-SXESE,17,94.4,1,0.9571523
4013-TLDHQ,19,78.25,1,0.8811393
5743-KHMNA,71,25.55,0,0.20911789
4194-FJARJ,54,60.0,0,0.17146349
5325-UWTWJ,31,90.55,1,0.9589979
3969-GYXEL,11,76.4,1,0.95891
9208-OLGAQ,18,84.95,1,0.88443696
3244-CQPHU,72,110.1,0,0.12542893
2674-MLXMN,71,99.65,1,0.95080173
9708-HPXWZ,5,45.4,1,0.98860115
6992-TKNYO,38,69.0,1,0.96614563
4468-YDOVK,5,48.65,1,0.9875969
3754-DXMRT,2,44.15,1,0.91754293
5792-JALQC,52,59.85,0,0.19709791
7130-VTEWQ,8,75.75,1,0.85996425
2200-DSAAL,68,80.65,0,0.21890765
4302-ZYFEL,69,20.55,1,0.94602734
9351-LZYGF,42,66.4,1,0.97650504
4366-CTOUZ,50,100.2,0,0.18250667
6121-VZNQB,1,19.1,1,0.9421188
7903-CMPEY,1,80.3,1,0.85396034
1518-OMDIK,33,44.55,1,0.97248816
6671-NGWON,7,20.35,1,0.9744598
0595-ITUDF,64,91.8,1,0.81403285
6996-KNSML,1,74.9,1,0.9082823
1955-IBMMB,59,20.2,0,0.23808008
0096-BXERS,6,50.35,1,0.9635446
3806-YAZOV,3,18.8,1,0.9744598
7998-ZLXWN,15,20.45,1,0.9884002
6253-WRFHY,13,64.75,1,0.9139101
9133-AYJZG,23,98.7,1,0.95080173
2675-OTVVJ,31,89.45,1,0.95131284
8680-CGLTP,29,58.75,1,0.75836915
8430-TWCBX,49,20.7,1,0.9626155
5018-GWURO,56,85.6,1,0.97480696
6741-QRLUP,63,80.3,0,0.11277379
4737-HOBAX,63,79.8,0,0.32589662
0537-QYZZN,24,79.85,1,0.8188096
3340-QBBFM,36,54.1,1,0.9373663
1704-NRWYE,9,80.85,1,0.8920071
2592-SEIFQ,3,24.75,1,0.9669038
8200-KLNYW,21,80.9,1,0.9210385
3372-CDXFJ,13,24.5,1,0.9532971
4781-ZXYGU,1,20.15,1,0.9915046
7632-YUTXB,25,20.05,1,0.92471707
2718-YSKCS,71,19.6,0,0.23808008
9896-UYMIE,66,114.3,1,0.895892
0853-NWIFK,45,100.3,1,0.8434038
8212-CRQXP,22,80.0,1,0.96133775
6980-CDGFC,67,20.85,1,0.9557722
7691-XVTZH,68,89.95,0,0.3613818
7481-ATQQS,49,90.85,1,0.9512381
2277-VWCNI,4,48.75,1,0.9635446
1088-CNNKB,63,80.0,1,0.9564703
8642-GVWRF,2,79.7,1,0.98836577
1930-BZLHI,21,20.35,1,0.89317876
3400-ESFUW,55,57.55,0,0.18918772
5868-YTYKS,1,20.25,1,0.9421188
3525-DVKFN,17,19.4,0,0.16323856
1482-OXZSY,30,100.4,1,0.97229147
0377-JBKKT,22,57.95,1,0.9512127
5778-BVOFB,9,59.5,1,0.98743546
3373-YZZYM,1,19.2,1,0.97885895
2057-ZBLPD,21,86.5,1,0.85996425
0228-MAUWC,19,59.55,1,0.9794915
5502-RLUYV,69,103.95,1,0.8652262
0023-HGHWL,1,25.1,1,0.92738056
7663-YJHSN,72,103.95,0,0.117454
4915-BFSXL,70,68.95,0,0.17038655
3086-RUCRN,66,103.1,1,0.97871816
5215-LNLDJ,7,24.7,1,0.90799767
7576-JMYWV,46,110.2,1,0.89894897
9039-RBEEE,39,48.95,1,0.97288597
0257-KXZGU,32,62.45,1,0.98902285
1307-ATKGB,24,89.55,1,0.8811393
8417-FMLZI,6,83.55,1,0.9592652
3714-XPXBW,37,78.9,1,0.97620267
1850-AKQEP,8,20.35,1,0.9744598
2824-DXNKN,72,71.45,0,0.17418836
5227-JSCFE,71,46.35,0,0.16705137
0848-ZGQIJ,16,94.65,1,0.9790397
3621-CHYVB,57,49.9,1,0.98828596
8042-RNLKO,66,25.45,1,0.9532971
1792-UXAFY,17,89.15,1,0.8888982
5372-FBKBN,21,20.75,1,0.9744598
0420-TXVSG,66,66.1,0,0.12274081
6217-TOWGS,17,75.4,1,0.98133904
0515-YPMCW,1,70.45,1,0.9082823
0378-XSZPU,58,60.3,1,0.92929494
1045-LTCYT,8,21.05,1,0.9884002
1544-JJMYL,27,69.35,1,0.9086575
4636-JGAAI,34,88.85,1,0.9523744
6874-SGLHU,30,97.0,1,0.95837504
5951-AOFIH,33,66.4,1,0.9672765
4729-XKASR,1,24.75,1,0.9742286
3059-NGMXB,14,69.2,1,0.9647356
8652-YHIYU,16,79.5,1,0.8453303
5278-PNYOX,49,100.65,0,0.35243818
5449-FIBXJ,19,103.3,1,0.9715195
3486-HOOGQ,70,79.7,0,0.16961114
5061-PBXFW,32,61.4,1,0.9927073
8630-FJLIB,18,69.8,1,0.88443696
3891-NLXJB,37,40.55,0,0.07376966
4749-OJKQU,4,75.65,1,0.85996425
0577-WHMEV,16,90.7,1,0.9539128
5453-AXEPF,17,80.5,1,0.97343653
3639-XJHKQ,19,60.6,1,0.91192514
3716-LRGXK,60,101.15,0,0.34293947
2263-SFSQZ,51,24.95,0,0.11619615
9950-MTGYX,28,20.3,0,0.18001103
3397-AVTKU,43,60.0,0,0.24251238
4825-FUREZ,42,20.25,0,0.16323856
9837-BMCLM,3,78.5,1,0.8784171
2672-OJQZP,1,44.75,1,0.97707593
0137-UDEUO,3,19.85,1,0.9744598
3134-DSHVC,63,98.0,0,0.17017043
6161-UUUTA,3,79.9,1,0.8784171
7821-DPRQE,68,107.7,1,0.8861211
6543-XRMYR,30,99.7,1,0.8652262
2001-EWBQU,60,104.7,0,0.2871986
4925-LMHOK,15,58.6,1,0.97283226
1608-GMEWB,45,93.9,1,0.97130144
6695-AMZUF,70,86.45,0,0.19387868
1455-UGQVH,10,98.5,1,0.85288155
8410-BGQXN,4,19.4,1,0.9744598
8280-MQRQN,1,50.45,1,0.9350587
1619-YWUBB,68,24.95,0,0.16297373
7611-YKYTC,22,75.0,1,0.9883835
2037-SGXHH,38,94.65,1,0.8488372
3178-FESZO,1,100.25,1,0.9730513
0365-GXEZS,18,78.2,1,0.9782763
0082-OQIQY,29,94.2,1,0.92885196
6087-MVHJH,16,88.45,1,0.85996425
4603-JANFB,1,69.85,1,0.9082823
3018-TFTSU,12,81.7,1,0.9883835
3606-SBKRY,31,50.05,1,0.9039883
4806-KEXQR,4,79.9,1,0.88443696
0667-NSRGI,48,69.55,1,0.8968534
7083-YNSKY,15,25.4,1,0.9696863
6893-ODYYE,50,90.1,1,0.8182275
8242-JSVBO,7,44.65,1,0.98562235
2479-BRAMR,41,83.75,1,0.9751394
9541-ZPSEA,68,80.35,0,0.1897968
2665-NPTGL,26,98.1,1,0.97480696
1139-WUOAH,57,53.35,0,0.32589662
4693-VWVBO,3,19.55,1,0.9744598
7434-SHXLS,1,20.9,1,0.97885895
6937-GCDGQ,19,48.95,1,0.9153725
0988-JRWWP,3,54.2,1,0.9205684
5075-JSDKI,59,24.45,0,0.14750312
7908-QCBCA,1,69.4,1,0.9082823
8644-XYTSV,42,40.15,1,0.9836532
6711-FLDFB,7,74.9,1,0.85996425
3873-WOSBC,67,25.6,0,0.20397538
7465-ZZRVX,1,70.35,1,0.9082823
7975-JMZNT,66,91.7,0,0.16144733
7251-XFOIL,61,89.2,1,0.9523744
4116-IQRFR,4,24.1,1,0.9580493
3714-JTVOV,42,74.15,1,0.95945543
8259-DZLIZ,64,53.85,1,0.9334788
0442-ZXKVS,54,115.6,1,0.9077339
7853-WNZSY,1,19.75,1,0.9853769
3120-FAZKD,54,24.05,0,0.21700123
8606-OEGQZ,18,25.3,0,0.20397538
0225-ZORZP,3,84.3,1,0.9614219
4702-IOQDC,1,70.1,1,0.9082823
9489-JMTTN,72,89.75,0,0.17581026
0575-CUQOV,60,97.95,1,0.88964534
0967-BMLBD,11,20.0,1,0.89317876
6178-KFNHS,12,78.3,1,0.8188096
2830-LEWOA,61,103.9,1,0.9560988
5006-MXVRN,39,20.7,0,0.22415116
1264-BYWMS,55,96.8,1,0.85288155
9658-WYUFB,17,94.4,1,0.82530385
8327-WKMIE,37,20.15,1,0.9626155
6917-FIJHC,72,26.0,0,0.11619615
5329-KRDTM,72,77.35,0,0.30968904
7797-EJMDP,8,66.05,1,0.9927073
3530-VWVGU,22,19.9,1,0.9744598
2013-SGDXK,1,84.3,1,0.9702737
6368-NWMCE,38,68.15,1,0.9891171
3633-CDBUW,17,80.85,1,0.9425634
0707-HOVVN,70,75.5,0,0.3439022
8580-QVLOC,72,92.45,0,0.17581026
3956-MGXOG,28,80.6,1,0.88443696
9274-UARKJ,15,83.2,1,0.9790397
4077-HWUYD,72,87.55,0,0.14355145
2012-NWRPA,11,99.55,1,0.8688998
8808-ELEHO,8,81.25,1,0.85996425
0103-CSITQ,57,109.4,1,0.9515525
3506-LCJDC,1,19.95,1,0.993782
8671-KKKOS,46,45.55,1,0.9660936
7305-ZWMAJ,30,20.7,1,0.9626155
9518-XXBXE,10,75.3,1,0.95891
3934-HXCFZ,23,99.25,1,0.8051534
6578-KRMAW,32,93.4,1,0.9581972
4860-IJUDE,13,73.75,1,0.95945543
7666-WKRON,39,80.45,0,0.1734844
9688-YGXVR,44,88.15,1,0.9601355
0423-UDIJQ,9,49.2,1,0.98347694
1945-XISKS,67,19.65,0,0.16323856
4910-AQFFX,9,79.35,1,0.9742484
2154-KVJFF,15,79.75,1,0.8560817
5360-LJCNJ,71,105.15,0,0.37881017
2607-FBDFF,1,49.0,1,0.9952969
9647-ERGBE,30,100.05,1,0.8688998
3428-XZMAZ,1,69.35,1,0.9082823
1100-DDVRV,17,49.8,1,0.89700174
0378-TOVMS,3,85.8,1,0.9782763
4355-HBJHH,67,79.7,0,0.080792725
6728-WYQBC,1,20.95,1,0.993782
9058-CBREO,1,50.55,1,0.9715911
9029-FEGVJ,32,79.3,1,0.9523744
7216-KAOID,41,19.5,1,0.958358
0318-QUUOB,1,80.55,1,0.89762115
6145-NNPNO,1,44.15,1,0.9953004
5520-FVEWJ,12,84.5,1,0.8560817
5339-TJFEK,62,105.5,1,0.8051534
5572-ZDXHY,22,84.3,1,0.8811393
2074-GUHPQ,17,92.7,1,0.9609807
4625-XMOYM,72,26.25,0,0.21700123
5827-MWCZK,56,96.95,1,0.9565831
1385-TQOZW,9,20.45,1,0.9730215
5914-XRFQB,72,115.8,0,0.11146365
4329-YPDDQ,20,108.2,1,0.9820671
4804-NCPET,19,20.2,0,0.16323856
3750-CKVKH,2,67.75,1,0.88443696
5944-UGLLK,53,54.9,1,0.96099454
8063-GBATB,27,85.25,1,0.85996425
7787-BNTZM,6,20.15,1,0.98833627
2252-ISRNH,9,90.35,1,0.77443594
9415-TPKRV,8,55.75,1,0.9635446
5322-TEUJK,71,114.6,0,0.16124031
4547-KQRTM,10,80.05,1,0.97343653
4877-EVATK,1,20.0,1,0.97885895
1866-DIOQZ,71,66.8,1,0.9509409
8375-KVTHK,68,100.3,1,0.8715024
2697-NQBPF,34,105.35,1,0.9102893
3709-OIJEA,26,85.2,1,0.7696697
7639-SUPCW,22,48.8,1,0.9767719
1386-ZIKUV,7,18.95,1,0.93061644
0599-XNYDO,20,69.8,1,0.9792311
6377-WHAOX,60,106.15,1,0.8652262
6855-VLGOS,72,20.55,0,0.16323856
8999-XXGNS,72,105.75,1,0.9326014
8746-OQQRW,4,25.25,1,0.9712971
3181-MIZBN,16,19.75,1,0.9744598
0471-ARVMX,62,104.85,1,0.8068444
7766-CLTIC,10,60.95,1,0.95262307
5650-YLIBA,31,81.15,1,0.8560817
0825-CPPQH,71,19.1,0,0.22415116
9084-OAYKL,58,20.8,0,0.16323856
6122-LJADA,70,90.15,0,0.09888332
2400-XIWIO,71,90.1,0,0.12590244
7524-VRLPL,69,74.1,0,0.17771581
1069-XAIEM,1,85.05,1,0.888221
7569-NMZYQ,72,118.75,0,0.12542893
5201-USSQZ,26,85.9,1,0.98846555
2105-PHWON,33,95.0,1,0.96215844
1494-EJZDW,10,20.15,0,0.16323856
4884-TVUQF,57,101.3,0,0.15878275
8003-EWNDZ,10,21.2,1,0.93061644
1897-RCFUM,39,24.2,1,0.8811783
9256-JTBNZ,11,20.3,1,0.98833627
4658-HCOHW,21,102.8,1,0.9353056
2211-RMNHO,68,85.3,0,0.40265554
2432-TFSMK,18,89.6,1,0.8531935
3440-JPSCL,6,99.95,1,0.93720764
4929-ROART,18,56.25,1,0.9647356
1834-ABKHQ,52,50.95,1,0.9423108
1741-WTPON,56,115.85,0,0.099125415
3932-IJWDZ,45,103.65,1,0.97519344
1240-HCBOH,67,26.1,0,0.11619615
3594-KADLU,3,35.1,1,0.9809579
8065-BVEPF,65,99.1,1,0.97610873
3796-ENZGF,63,67.25,0,0.27437967
1734-ZMNTZ,11,25.0,0,0.14750312
2853-CWQFQ,1,59.55,1,0.9629876
0813-TAXXS,55,77.8,0,0.37917018
2519-TWKFS,25,55.1,1,0.80175024
2889-FPWRM,72,117.8,1,0.895892
0626-QXNGV,72,24.15,0,0.16297373
6723-CEGQI,65,45.25,0,0.25723696
6987-XQSJT,54,79.5,1,0.8560817
4732-RRJZC,7,20.25,1,0.9744598
9499-XPZXM,72,64.75,0,0.17146349
4338-EYCER,21,54.6,1,0.9897893
3007-FDPEA,2,20.7,1,0.9840964
6350-XFYGW,4,94.75,1,0.8784171
4290-BSXUX,3,79.65,1,0.97774976
8513-OLYGY,72,115.8,0,0.1401203
0311-QYWSS,6,49.45,1,0.91445166
8705-DWKTI,52,83.8,1,0.9604926
8755-IWJHN,69,95.35,1,0.97343653
0325-XBFAC,8,94.7,1,0.8784171
4480-QQRHC,8,74.05,1,0.9792311
0929-PECLO,63,89.6,1,0.9742484
3680-CTHUH,60,116.6,1,0.86674315
1202-KKGFU,12,54.2,1,0.9927073
6112-KTHFQ,13,19.3,1,0.93061644
1852-XEMDW,22,65.05,1,0.9647356
2462-XIIJB,5,92.5,1,0.85288155
4760-XOHVN,1,19.45,1,0.97885895
1820-DJFPH,72,24.05,0,0.21700123
9426-SXNHE,2,18.75,1,0.98833627
9068-FHQHD,40,20.15,0,0.2296556
1269-FOYWN,44,20.0,1,0.958358
9470-YFUYI,71,71.0,1,0.8880168
7817-BOQPW,2,75.55,1,0.85996425
7402-EYFXX,26,93.6,1,0.85288155
1853-UDXBW,1,70.0,1,0.9082823
9895-VFOXH,1,24.4,1,0.9742286
5458-CQJTA,65,74.8,0,0.18241248
1230-QAJDW,3,65.25,1,0.9362988
5701-ZIKJE,13,50.55,1,0.95262307
5219-YIPTK,33,104.4,1,0.8652262
5032-MIYKT,1,70.7,1,0.9082823
7396-VJUZB,4,45.25,1,0.9705358
9717-QEBGU,2,70.3,1,0.88443696
5172-RKOCB,72,108.95,0,0.07589531
6509-TSGWN,37,26.45,1,0.9712971
3540-RZJYU,15,86.2,1,0.96181226
3178-CIFOT,23,19.65,1,0.94602734
2091-MJTFX,30,51.2,1,0.9900153
4530-NDRKU,42,19.05,1,0.89317876
5985-TBABQ,32,74.75,1,0.921877
9800-ONTFE,22,75.8,1,0.9742484
6743-HHQPF,42,25.1,1,0.96908915
8455-HIRAQ,8,44.45,1,0.9705358
6616-AALSR,65,104.3,0,0.10021583
0883-EIBTI,2,19.5,1,0.9744598
9415-ZNBSX,70,89.0,0,0.16080944
4018-KJYUY,22,20.15,1,0.9884002
0722-TROQR,4,74.9,1,0.85996425
7571-YXDAD,2,74.9,1,0.98139805
3884-UEBXB,67,36.15,0,0.19709791
8780-RSYYU,25,19.2,1,0.9730215
5537-UXXVS,20,19.25,1,0.98833627
1791-PQHBB,2,61.2,1,0.9767719
8701-DGLVH,51,20.45,0,0.16323856
8741-LQOBK,46,35.05,1,0.9900738
3393-FMZPV,25,100.25,1,0.8652262
8082-GHXOP,13,44.0,1,0.9705358
6402-ZFPPI,25,102.8,1,0.82530385
0980-FEXWF,26,50.35,1,0.90875065
7486-KSRVI,43,100.0,1,0.8613069
3011-WQKSZ,19,20.0,1,0.93061644
8443-WVPSS,10,99.85,1,0.9267167
3006-XIMLN,2,94.2,1,0.97480696
8218-FFJDS,72,86.4,0,0.16080944
1986-PHGZF,18,58.4,1,0.96835446
9965-YOKZB,9,83.85,1,0.85996425
0504-HHAPI,27,88.3,1,0.98139805
9360-OMDZZ,24,94.1,1,0.85288155
6305-YLBMM,69,104.05,1,0.95090824
0345-XMMUG,46,108.9,0,0.22674894
8024-XNAFQ,72,107.4,0,0.1268725
3647-GMGDH,22,94.7,1,0.95604247
2988-GBIVW,70,90.85,1,0.8188096
2832-SCUCO,2,19.9,1,0.9744598
7036-ZZKBD,31,66.4,1,0.97875583
3791-LGQCY,56,100.65,1,0.97480696
0265-PSUAE,16,100.7,1,0.988639
0463-TXOAK,52,25.6,0,0.20397538
0594-UFTUL,13,19.85,1,0.93061644
9509-MPYOD,35,20.75,1,0.92471707
9128-CPXKI,59,95.8,0,0.31237593
0129-KPTWJ,72,94.65,1,0.8784171
8166-ZZTFS,66,80.55,0,0.41115597
5855-EIBDE,49,106.65,0,0.15878275
5365-LLFYV,2,45.85,1,0.91754293
5956-YHHRX,21,104.35,1,0.8488372
6008-NAIXK,54,55.45,1,0.9011861
2956-GGUCQ,24,78.85,1,0.8188096
1928-BXYIV,1,61.15,1,0.9725267
5760-FXFVO,6,78.95,1,0.8535155
6595-COKXZ,1,44.45,1,0.9350587
0961-ZWLVI,49,109.2,1,0.881221
5181-OABFK,56,61.3,0,0.1570009
4007-NHVHI,56,96.85,1,0.81403285
7816-VGHTO,6,40.55,0,0.25974694
5871-DGTXZ,32,19.8,1,0.92471707
7550-WIQVA,50,108.25,1,0.7796932
7544-ZVIKX,58,105.05,1,0.9466272
0016-QLJIS,65,90.45,0,0.07809613
7508-DQAKK,64,86.4,0,0.11147016
5176-OLSKT,66,66.9,0,0.19709791
9356-AXGMP,38,110.7,1,0.7620901
3556-BVQGL,20,20.0,1,0.89317876
0362-ZBZWJ,36,84.9,1,0.85996425
8979-CAMGB,64,102.1,1,0.91942674
4211-MMAZN,1,20.25,1,0.97885895
7581-EBBOU,60,70.15,1,0.88619035
4274-OWWYO,1,74.35,1,0.90559226
5073-RZGBK,50,80.05,1,0.93685395
1541-ETJZO,1,62.05,1,0.9840763
2192-CKRLV,72,49.2,0,0.09240254
3154-HMWUU,60,20.5,0,0.23808008
6119-SPUDB,46,38.25,0,0.11927016
6522-OIQSX,69,54.95,0,0.2933116
7813-ZGGAW,31,96.6,1,0.97519344
8748-HFWBO,19,19.9,1,0.92471707
1052-QJIBV,71,19.9,0,0.22415116
1319-YLZJG,12,84.6,1,0.8535155
4106-HADHQ,39,80.0,1,0.9553329
0723-FDLAY,44,85.25,1,0.95635647
3050-RLLXC,56,81.25,0,0.1652372
9298-WGMRW,72,115.5,0,0.12542893
2369-UAPKZ,5,104.1,1,0.94969213
3088-LHEFH,11,79.0,1,0.9751394
2778-OCLGR,24,39.1,1,0.9900738
6583-KQJLK,15,94.65,1,0.8888982
8544-JNBOX,72,20.8,0,0.12909752
6681-ZSEXG,56,59.5,0,0.39112127
6139-ZZRBQ,64,20.05,0,0.23808008
6116-RFVHN,34,100.45,1,0.8688998
0637-KVDLV,2,76.5,1,0.85996425
8884-FEEWR,35,20.6,1,0.958358
3125-RAHBV,22,20.3,1,0.9626155
6633-MPWBS,5,49.2,1,0.95262307
0373-AIVNJ,9,39.55,1,0.840504
8785-EPNCG,11,23.15,1,0.9869407
1682-VCOIO,23,20.45,1,0.92471707
5729-KLZAR,4,80.85,1,0.9614219
2072-ZVJJX,68,25.25,0,0.20911789
8849-AYPTR,33,91.25,1,0.95922744
9518-IMLHK,31,72.45,1,0.9894638
1582-RAFML,1,60.1,1,0.9840763
3646-ITDGM,56,19.7,0,0.2296556
8740-CRYFY,1,78.95,1,0.89762115
3569-VLDHH,66,75.1,1,0.7408805
8224-KDLKN,72,25.0,0,0.20911789
7594-LZNWR,34,69.15,1,0.9850187
4001-TSBTV,58,91.55,1,0.8888982
2962-XPMCQ,2,45.15,1,0.91754293
8727-XDPUD,37,35.8,0,0.3567313
1043-UXOVO,71,113.15,0,0.08583475
1064-FBXNK,1,19.85,1,0.9920792
3996-ZNWYK,71,19.8,0,0.22415116
2878-DHMIN,35,19.9,1,0.92471707
7762-ONLJY,6,19.7,1,0.92471707
1678-FYZOW,3,79.4,1,0.8920071
5795-BKOYE,69,59.1,1,0.94820064
8627-EHGIP,44,53.95,1,0.9011861
7402-PWYJJ,53,91.15,1,0.8680467
5480-TBGPH,24,99.3,1,0.9601355
0018-NYROU,5,68.95,1,0.88443696
7501-VTYLJ,2,51.55,1,0.9705358
7608-RGIRO,62,24.4,0,0.11619615
0480-BIXDE,19,96.8,1,0.8920071
5895-QSXOD,9,70.05,1,0.9614219
9814-AOUDH,53,19.5,0,0.22415116
6175-IRFIT,5,78.75,1,0.9614219
8760-ZRHKE,71,69.2,1,0.84588134
1622-HSHSF,1,19.55,1,0.9421188
8854-CCVSQ,18,80.65,1,0.8560817
6749-UTDVX,72,103.65,0,0.17634068
5542-DHSXL,4,54.7,1,0.9685979
9102-OXKFY,59,54.15,0,0.39112127
0511-JTEOY,1,71.1,1,0.9699223
5216-WASFJ,31,84.85,1,0.85996425
7808-DVWEP,3,20.0,1,0.98833627
7067-KSAZT,65,106.25,1,0.8910016
2284-VFLKH,49,99.25,1,0.92219293
0366-NQSHS,2,19.35,1,0.9744598
6532-YLWSI,53,20.8,1,0.958358
3807-BPOMJ,55,94.75,1,0.84756744
3892-NXAZG,72,114.05,0,0.07589531
4948-WBBKL,36,74.9,1,0.9742484
4182-BGSIQ,10,19.8,1,0.9840964
9300-AGZNL,1,94.0,1,0.87554747
0988-AADSA,72,80.85,0,0.18234792
9972-NKTFD,28,54.65,1,0.99239093
3717-LNXKW,38,91.7,1,0.9854035
5734-EJKXG,61,118.6,1,0.7800886
2207-RYYRL,52,24.55,0,0.14750312
6729-FZWSY,67,19.45,1,0.89317876
9695-IDRZR,34,116.15,0,0.08583475
8144-DGHXP,54,80.6,0,0.13971119
7814-LEEVE,1,20.3,1,0.9915046
1112-CUNAO,15,89.85,1,0.9523744
5175-AOBHI,4,46.0,1,0.91754293
5174-RNGBH,9,66.25,1,0.984125
8631-WUXGY,46,99.8,1,0.8888982
7270-BDIOA,22,90.0,1,0.9229363
9565-JSNFM,38,70.45,1,0.9251397
5906-DVAPM,55,75.0,1,0.8373421
6654-QGBZZ,1,19.9,1,0.97885895
8348-JLBUG,64,80.3,1,0.90862554
0607-DAAHE,53,19.75,0,0.2296556
5641-DMBFJ,58,84.3,0,0.07809613
9200-NLNPD,56,54.05,1,0.9576676
2664-XJZNO,72,104.9,0,0.09854853
9732-KPKBW,1,53.95,1,0.96302515
3339-EAQNV,72,97.25,1,0.92368275
0921-OHLVP,22,83.05,1,0.9523744
3389-YGYAI,8,105.5,1,0.8652262
9560-ARGQJ,16,81.0,1,0.8920071
8350-NYMVI,39,41.1,1,0.99142915
1600-DILPE,12,45.0,1,0.98562235
0536-ESJEP,54,74.55,0,0.20927037
4654-GGUII,18,40.2,1,0.70218945
6478-HRRCZ,32,70.5,1,0.91802937
8510-BBWMU,41,19.75,1,0.89317876
6857-TKDJV,67,24.65,0,0.20911789
2360-RDGRO,65,104.25,1,0.81010514
0584-BJQGZ,25,78.35,1,0.9877538
5134-IKDAY,1,69.8,1,0.9082823
1360-XFJMR,67,109.7,1,0.9208927
3070-DVEYC,7,73.75,1,0.9523744
5730-RIITO,43,33.45,1,0.96835446
9058-MJLZC,24,94.6,1,0.8665265
5707-ORNDZ,9,54.55,1,0.9647356
0902-XKXPN,69,20.2,0,0.2296556
5177-RVZNU,37,20.3,1,0.958358
0056-EPFBG,20,39.4,0,0.10550639
8993-IZEUX,7,69.15,1,0.98836577
8696-JKZNU,37,76.25,1,0.85996425
5380-AFSSK,5,93.9,1,0.8688998
8190-ZTQFB,41,51.35,1,0.9039883
0931-MHTEM,54,100.05,1,0.9186348
2055-PDADH,3,70.4,1,0.88443696
7515-LODFU,69,20.3,0,0.22415116
0440-UEDAI,53,94.45,1,0.9277097
1337-BOZWO,18,46.4,1,0.93160516
0868-VJRDR,64,104.05,0,0.09854853
8714-EUHJO,31,91.15,1,0.8560817
6344-SFJVH,20,24.9,1,0.98719215
3950-VPYJB,57,59.6,1,0.8389447
8041-TMEID,63,108.5,0,0.16198494
7321-ZNSLA,13,40.55,0,0.11927016
6941-KXRRV,48,58.95,1,0.9714425
3721-CNEYS,2,70.95,1,0.88443696
8727-JQFHV,57,20.75,0,0.16323856
9475-NNDGC,71,113.15,1,0.9449938
1355-KUSBG,7,48.8,1,0.9635446
3688-FTHLT,16,63.05,1,0.98214495
0899-LIIBW,34,100.85,1,0.94969213
2568-OIADY,37,99.5,1,0.8688998
1384-RCUXW,16,80.55,1,0.8560817
5825-XJOCM,48,64.4,1,0.88727325
6848-YLDFR,58,75.2,1,0.9360755
8125-QPFJD,72,84.9,0,0.16080944
2320-YKQBO,7,19.3,1,0.9744598
1193-RTSLK,38,83.9,1,0.9581972
2302-ANTDP,48,117.45,1,0.9767791
5923-GXUOC,10,104.4,1,0.846165
4973-RLZVI,30,74.65,1,0.9191783
7869-ZYDST,31,59.05,1,0.96076363
4501-UYKBC,46,69.1,1,0.93950826
1215-EXRMO,50,20.55,0,0.16323856
2305-MRGLV,28,76.55,1,0.98996735
8404-VIOMB,66,62.5,0,0.16080944
5233-GEEAX,8,29.4,1,0.90799767
2359-KLTEK,41,94.9,1,0.9796839
5304-EFJLP,72,111.65,0,0.3014341
2673-ZALNP,7,19.9,1,0.92471707
9184-GALIL,38,20.45,1,0.9744598
4393-RYCRE,44,106.05,1,0.82489824
9746-MDMBK,47,113.45,1,0.895892
3162-ZJZFU,53,92.55,1,0.9267167
8404-GFGCZ,4,65.6,1,0.96012527
8875-AKBYH,20,84.35,1,0.85288155
4432-ADRLB,2,44.65,1,0.9705358
