customerID,MonthlyCharges,tenure,CLV,CustomerSegment
9031-ZVQPT,108.2,72,7790.400000000001,High Value
2990-IAJSV,92.0,72,6624.0,High Value
8107-KNCIM,75.1,14,1051.3999999999999,Medium Value
9027-YFHQJ,25.05,7,175.35,Low Value
5176-LDKUH,75.15,48,3607.2000000000003,High Value
4644-OBGFZ,19.5,55,1072.5,Medium Value
7926-IJOOU,19.3,1,19.3,Low Value
6480-YAGIY,112.2,45,5049.0,High Value
4029-HPFVY,70.3,3,210.89999999999998,Low Value
7602-DBTOU,19.6,71,1391.6000000000001,Medium Value
5345-BMKWB,20.25,8,162.0,Low Value
3519-ZKXGG,75.85,3,227.54999999999998,Low Value
5457-COLHT,80.65,69,5564.85,High Value
6416-TVAIH,68.5,1,68.5,Low Value
5451-YHYPW,115.75,72,8334.0,High Value
5108-ADXWO,73.5,11,808.5,Medium Value
7998-WNZEM,80.6,71,5722.599999999999,High Value
3066-RRJIO,69.95,1,69.95,Low Value
4664-NJCMS,59.55,33,1965.1499999999999,Medium Value
0307-BCOPK,19.05,16,304.8,Low Value
7629-WFGLW,95.65,56,5356.400000000001,High Value
2542-HYGIQ,19.95,1,19.95,Low Value
6715-OFDBP,70.05,5,350.25,Low Value
5016-LIPDW,19.4,57,1105.8,Medium Value
6481-LXPWL,36.1,56,2021.6000000000001,Medium Value
1567-DSCIC,94.0,8,752.0,Medium Value
2150-UWTFY,61.15,22,1345.3,Medium Value
6124-ACRHJ,19.75,1,19.75,Low Value
9362-MWODR,64.1,40,2564.0,Medium Value
9975-GPKZU,19.75,46,908.5,Medium Value
9625-RZFUK,19.7,63,1241.1,Medium Value
5153-LXKDT,110.2,68,7493.6,High Value
5161-UBZXI,106.35,69,7338.15,High Value
1020-JPQOW,90.55,56,5070.8,High Value
7919-ZODZZ,65.9,10,659.0,Low Value
0565-JUPYD,104.5,63,6583.5,High Value
6867-ACCZI,52.5,24,1260.0,Medium Value
5939-XAIXZ,56.1,19,1065.9,Medium Value
9054-FOWNV,88.75,22,1952.5,Medium Value
2683-BPJSO,84.45,29,2449.05,Medium Value
2157-MXBJS,75.3,13,978.9,Medium Value
8207-VVMYB,26.0,70,1820.0,Medium Value
9732-EQMWY,99.4,49,4870.6,High Value
9360-AHGNL,109.55,43,4710.65,High Value
1087-UDSIH,19.6,3,58.800000000000004,Low Value
5269-NRGDP,73.15,42,3072.3,High Value
6195-MELTI,54.65,57,3115.0499999999997,High Value
5485-WUYWF,66.4,2,132.8,Low Value
2121-JAFOM,115.55,72,8319.6,High Value
8818-DOPVL,104.45,46,4804.7,High Value
2632-UCGVD,100.05,66,6603.3,High Value
5445-PZWGX,102.0,62,6324.0,High Value
1227-UDMZR,91.15,72,6562.8,High Value
5198-HQAEN,89.7,35,3139.5,High Value
9170-CCKOU,90.2,17,1533.4,Medium Value
2167-FQSTQ,92.4,72,6652.8,High Value
2819-GWENI,19.9,28,557.1999999999999,Low Value
1043-YCUTE,25.15,56,1408.3999999999999,Medium Value
3814-MLAXC,79.85,31,2475.35,Medium Value
3572-UUHRS,18.85,45,848.2500000000001,Medium Value
2692-PFYTJ,25.75,1,25.75,Low Value
1226-UDFZR,49.6,2,99.2,Low Value
5955-EPOAZ,20.95,6,125.69999999999999,Low Value
6821-JPCDC,97.05,48,4658.4,High Value
8815-LMFLX,25.4,25,635.0,Low Value
9135-HSWOC,19.7,64,1260.8,Medium Value
8582-KRHPJ,35.0,50,1750.0,Medium Value
5811-IWXYM,101.25,52,5265.0,High Value
7044-YAACC,70.2,4,280.8,Low Value
8189-XRIKE,90.95,32,2910.4,High Value
1506-YJTYT,73.85,45,3323.2499999999995,High Value
4123-DVHPH,88.05,9,792.4499999999999,Medium Value
6425-YQLLO,105.95,66,6992.7,High Value
5442-UTCVD,91.85,3,275.54999999999995,Low Value
2228-BZDEE,20.1,54,1085.4,Medium Value
7734-DBOAI,40.1,1,40.1,Low Value
2789-CZANW,110.3,64,7059.2,High Value
2091-RFFBA,73.9,31,2290.9,Medium Value
2114-MGINA,89.8,14,1257.2,Medium Value
7596-LDUXP,85.15,12,1021.8000000000001,Medium Value
3740-RLMVT,60.95,67,4083.65,High Value
4489-SNOJF,72.25,35,2528.75,Medium Value
2192-OZITF,73.55,45,3309.75,High Value
5651-CPDND,46.0,10,460.0,Low Value
2186-QZEYA,58.55,29,1697.9499999999998,Medium Value
1131-ALZWV,24.6,24,590.4000000000001,Low Value
7729-XBTWX,19.75,66,1303.5,Medium Value
9134-WYRVP,86.35,51,4403.849999999999,High Value
3284-SVCRO,25.5,45,1147.5,Medium Value
9732-OUYRN,19.0,49,931.0,Medium Value
0559-CKHUS,19.55,29,566.95,Low Value
2931-SVLTV,110.1,40,4404.0,High Value
6899-PPEEA,96.55,37,3572.35,High Value
7504-UWHNB,69.75,25,1743.75,Medium Value
2582-FFFZR,50.6,22,1113.2,Medium Value
8908-NMQTX,65.6,72,4723.2,High Value
2187-LZGPL,40.1,7,280.7,Low Value
1431-AIDJQ,82.1,33,2709.2999999999997,Medium Value
6288-LBEAR,79.1,23,1819.3,Medium Value
4597-NUCQV,101.25,24,2430.0,Medium Value
9019-QVLZD,79.55,1,79.55,Low Value
8413-YNHNV,90.65,69,6254.85,High Value
5808-TOTXO,20.55,3,61.650000000000006,Low Value
4369-NYSCF,75.75,56,4242.0,High Value
6333-YDVLT,110.0,65,7150.0,High Value
5324-KTGCG,20.85,71,1480.3500000000001,Medium Value
5599-HVLTW,80.35,14,1124.8999999999999,Medium Value
7394-LWLYN,70.15,2,140.3,Low Value
3707-LRWZD,84.05,32,2689.6,Medium Value
6873-UDNLD,67.45,40,2698.0,Medium Value
2700-LUEVA,20.75,1,20.75,Low Value
1455-ESIQH,89.1,1,89.1,Low Value
0958-YHXGP,69.9,7,489.30000000000007,Low Value
1101-SSWAG,51.1,15,766.5,Medium Value
2979-SXESE,94.4,17,1604.8000000000002,Medium Value
4013-TLDHQ,78.25,19,1486.75,Medium Value
5743-KHMNA,25.55,71,1814.05,Medium Value
4194-FJARJ,60.0,54,3240.0,High Value
5325-UWTWJ,90.55,31,2807.0499999999997,High Value
3969-GYXEL,76.4,11,840.4000000000001,Medium Value
9208-OLGAQ,84.95,18,1529.1000000000001,Medium Value
3244-CQPHU,110.1,72,7927.2,High Value
2674-MLXMN,99.65,71,7075.150000000001,High Value
9708-HPXWZ,45.4,5,227.0,Low Value
6992-TKNYO,69.0,38,2622.0,Medium Value
4468-YDOVK,48.65,5,243.25,Low Value
3754-DXMRT,44.15,2,88.3,Low Value
5792-JALQC,59.85,52,3112.2000000000003,High Value
7130-VTEWQ,75.75,8,606.0,Low Value
2200-DSAAL,80.65,68,5484.200000000001,High Value
4302-ZYFEL,20.55,69,1417.95,Medium Value
9351-LZYGF,66.4,42,2788.8,High Value
4366-CTOUZ,100.2,50,5010.0,High Value
6121-VZNQB,19.1,1,19.1,Low Value
7903-CMPEY,80.3,1,80.3,Low Value
1518-OMDIK,44.55,33,1470.1499999999999,Medium Value
6671-NGWON,20.35,7,142.45000000000002,Low Value
0595-ITUDF,91.8,64,5875.2,High Value
6996-KNSML,74.9,1,74.9,Low Value
1955-IBMMB,20.2,59,1191.8,Medium Value
0096-BXERS,50.35,6,302.1,Low Value
3806-YAZOV,18.8,3,56.400000000000006,Low Value
7998-ZLXWN,20.45,15,306.75,Low Value
6253-WRFHY,64.75,13,841.75,Medium Value
9133-AYJZG,98.7,23,2270.1,Medium Value
2675-OTVVJ,89.45,31,2772.9500000000003,High Value
8680-CGLTP,58.75,29,1703.75,Medium Value
8430-TWCBX,20.7,49,1014.3,Medium Value
5018-GWURO,85.6,56,4793.599999999999,High Value
6741-QRLUP,80.3,63,5058.9,High Value
4737-HOBAX,79.8,63,5027.4,High Value
0537-QYZZN,79.85,24,1916.3999999999999,Medium Value
3340-QBBFM,54.1,36,1947.6000000000001,Medium Value
1704-NRWYE,80.85,9,727.65,Medium Value
2592-SEIFQ,24.75,3,74.25,Low Value
8200-KLNYW,80.9,21,1698.9,Medium Value
3372-CDXFJ,24.5,13,318.5,Low Value
4781-ZXYGU,20.15,1,20.15,Low Value
7632-YUTXB,20.05,25,501.25,Low Value
2718-YSKCS,19.6,71,1391.6000000000001,Medium Value
9896-UYMIE,114.3,66,7543.8,High Value
0853-NWIFK,100.3,45,4513.5,High Value
8212-CRQXP,80.0,22,1760.0,Medium Value
6980-CDGFC,20.85,67,1396.95,Medium Value
7691-XVTZH,89.95,68,6116.6,High Value
7481-ATQQS,90.85,49,4451.65,High Value
2277-VWCNI,48.75,4,195.0,Low Value
1088-CNNKB,80.0,63,5040.0,High Value
8642-GVWRF,79.7,2,159.4,Low Value
1930-BZLHI,20.35,21,427.35,Low Value
3400-ESFUW,57.55,55,3165.25,High Value
5868-YTYKS,20.25,1,20.25,Low Value
3525-DVKFN,19.4,17,329.79999999999995,Low Value
1482-OXZSY,100.4,30,3012.0,High Value
0377-JBKKT,57.95,22,1274.9,Medium Value
5778-BVOFB,59.5,9,535.5,Low Value
3373-YZZYM,19.2,1,19.2,Low Value
2057-ZBLPD,86.5,21,1816.5,Medium Value
0228-MAUWC,59.55,19,1131.45,Medium Value
5502-RLUYV,103.95,69,7172.55,High Value
0023-HGHWL,25.1,1,25.1,Low Value
7663-YJHSN,103.95,72,7484.400000000001,High Value
4915-BFSXL,68.95,70,4826.5,High Value
3086-RUCRN,103.1,66,6804.599999999999,High Value
5215-LNLDJ,24.7,7,172.9,Low Value
7576-JMYWV,110.2,46,5069.2,High Value
9039-RBEEE,48.95,39,1909.0500000000002,Medium Value
0257-KXZGU,62.45,32,1998.4,Medium Value
1307-ATKGB,89.55,24,2149.2,Medium Value
8417-FMLZI,83.55,6,501.29999999999995,Low Value
3714-XPXBW,78.9,37,2919.3,High Value
1850-AKQEP,20.35,8,162.8,Low Value
2824-DXNKN,71.45,72,5144.400000000001,High Value
5227-JSCFE,46.35,71,3290.85,High Value
0848-ZGQIJ,94.65,16,1514.4,Medium Value
3621-CHYVB,49.9,57,2844.2999999999997,High Value
8042-RNLKO,25.45,66,1679.7,Medium Value
1792-UXAFY,89.15,17,1515.5500000000002,Medium Value
5372-FBKBN,20.75,21,435.75,Low Value
0420-TXVSG,66.1,66,4362.599999999999,High Value
6217-TOWGS,75.4,17,1281.8000000000002,Medium Value
0515-YPMCW,70.45,1,70.45,Low Value
0378-XSZPU,60.3,58,3497.3999999999996,High Value
1045-LTCYT,21.05,8,168.4,Low Value
1544-JJMYL,69.35,27,1872.4499999999998,Medium Value
4636-JGAAI,88.85,34,3020.8999999999996,High Value
6874-SGLHU,97.0,30,2910.0,High Value
5951-AOFIH,66.4,33,2191.2000000000003,Medium Value
4729-XKASR,24.75,1,24.75,Low Value
3059-NGMXB,69.2,14,968.8000000000001,Medium Value
8652-YHIYU,79.5,16,1272.0,Medium Value
5278-PNYOX,100.65,49,4931.85,High Value
5449-FIBXJ,103.3,19,1962.7,Medium Value
3486-HOOGQ,79.7,70,5579.0,High Value
5061-PBXFW,61.4,32,1964.8,Medium Value
8630-FJLIB,69.8,18,1256.3999999999999,Medium Value
3891-NLXJB,40.55,37,1500.35,Medium Value
4749-OJKQU,75.65,4,302.6,Low Value
0577-WHMEV,90.7,16,1451.2,Medium Value
5453-AXEPF,80.5,17,1368.5,Medium Value
3639-XJHKQ,60.6,19,1151.4,Medium Value
3716-LRGXK,101.15,60,6069.0,High Value
2263-SFSQZ,24.95,51,1272.45,Medium Value
9950-MTGYX,20.3,28,568.4,Low Value
3397-AVTKU,60.0,43,2580.0,Medium Value
4825-FUREZ,20.25,42,850.5,Medium Value
9837-BMCLM,78.5,3,235.5,Low Value
2672-OJQZP,44.75,1,44.75,Low Value
0137-UDEUO,19.85,3,59.550000000000004,Low Value
3134-DSHVC,98.0,63,6174.0,High Value
6161-UUUTA,79.9,3,239.70000000000002,Low Value
7821-DPRQE,107.7,68,7323.6,High Value
6543-XRMYR,99.7,30,2991.0,High Value
2001-EWBQU,104.7,60,6282.0,High Value
4925-LMHOK,58.6,15,879.0,Medium Value
1608-GMEWB,93.9,45,4225.5,High Value
6695-AMZUF,86.45,70,6051.5,High Value
1455-UGQVH,98.5,10,985.0,Medium Value
8410-BGQXN,19.4,4,77.6,Low Value
8280-MQRQN,50.45,1,50.45,Low Value
1619-YWUBB,24.95,68,1696.6,Medium Value
7611-YKYTC,75.0,22,1650.0,Medium Value
2037-SGXHH,94.65,38,3596.7000000000003,High Value
3178-FESZO,100.25,1,100.25,Low Value
0365-GXEZS,78.2,18,1407.6000000000001,Medium Value
0082-OQIQY,94.2,29,2731.8,Medium Value
6087-MVHJH,88.45,16,1415.2,Medium Value
4603-JANFB,69.85,1,69.85,Low Value
3018-TFTSU,81.7,12,980.4000000000001,Medium Value
3606-SBKRY,50.05,31,1551.55,Medium Value
4806-KEXQR,79.9,4,319.6,Low Value
0667-NSRGI,69.55,48,3338.3999999999996,High Value
7083-YNSKY,25.4,15,381.0,Low Value
6893-ODYYE,90.1,50,4505.0,High Value
8242-JSVBO,44.65,7,312.55,Low Value
2479-BRAMR,83.75,41,3433.75,High Value
9541-ZPSEA,80.35,68,5463.799999999999,High Value
2665-NPTGL,98.1,26,2550.6,Medium Value
1139-WUOAH,53.35,57,3040.9500000000003,High Value
4693-VWVBO,19.55,3,58.650000000000006,Low Value
7434-SHXLS,20.9,1,20.9,Low Value
6937-GCDGQ,48.95,19,930.0500000000001,Medium Value
0988-JRWWP,54.2,3,162.60000000000002,Low Value
5075-JSDKI,24.45,59,1442.55,Medium Value
7908-QCBCA,69.4,1,69.4,Low Value
8644-XYTSV,40.15,42,1686.3,Medium Value
6711-FLDFB,74.9,7,524.3000000000001,Low Value
3873-WOSBC,25.6,67,1715.2,Medium Value
7465-ZZRVX,70.35,1,70.35,Low Value
7975-JMZNT,91.7,66,6052.2,High Value
7251-XFOIL,89.2,61,5441.2,High Value
4116-IQRFR,24.1,4,96.4,Low Value
3714-JTVOV,74.15,42,3114.3,High Value
8259-DZLIZ,53.85,64,3446.4,High Value
0442-ZXKVS,115.6,54,6242.4,High Value
7853-WNZSY,19.75,1,19.75,Low Value
3120-FAZKD,24.05,54,1298.7,Medium Value
8606-OEGQZ,25.3,18,455.40000000000003,Low Value
0225-ZORZP,84.3,3,252.89999999999998,Low Value
4702-IOQDC,70.1,1,70.1,Low Value
9489-JMTTN,89.75,72,6462.0,High Value
0575-CUQOV,97.95,60,5877.0,High Value
0967-BMLBD,20.0,11,220.0,Low Value
6178-KFNHS,78.3,12,939.5999999999999,Medium Value
2830-LEWOA,103.9,61,6337.900000000001,High Value
5006-MXVRN,20.7,39,807.3,Medium Value
1264-BYWMS,96.8,55,5324.0,High Value
9658-WYUFB,94.4,17,1604.8000000000002,Medium Value
8327-WKMIE,20.15,37,745.55,Medium Value
6917-FIJHC,26.0,72,1872.0,Medium Value
5329-KRDTM,77.35,72,5569.2,High Value
7797-EJMDP,66.05,8,528.4,Low Value
3530-VWVGU,19.9,22,437.79999999999995,Low Value
2013-SGDXK,84.3,1,84.3,Low Value
6368-NWMCE,68.15,38,2589.7000000000003,Medium Value
3633-CDBUW,80.85,17,1374.4499999999998,Medium Value
0707-HOVVN,75.5,70,5285.0,High Value
8580-QVLOC,92.45,72,6656.400000000001,High Value
3956-MGXOG,80.6,28,2256.7999999999997,Medium Value
9274-UARKJ,83.2,15,1248.0,Medium Value
4077-HWUYD,87.55,72,6303.599999999999,High Value
2012-NWRPA,99.55,11,1095.05,Medium Value
8808-ELEHO,81.25,8,650.0,Low Value
0103-CSITQ,109.4,57,6235.8,High Value
3506-LCJDC,19.95,1,19.95,Low Value
8671-KKKOS,45.55,46,2095.2999999999997,Medium Value
7305-ZWMAJ,20.7,30,621.0,Low Value
9518-XXBXE,75.3,10,753.0,Medium Value
3934-HXCFZ,99.25,23,2282.75,Medium Value
6578-KRMAW,93.4,32,2988.8,High Value
4860-IJUDE,73.75,13,958.75,Medium Value
7666-WKRON,80.45,39,3137.55,High Value
9688-YGXVR,88.15,44,3878.6000000000004,High Value
0423-UDIJQ,49.2,9,442.8,Low Value
1945-XISKS,19.65,67,1316.55,Medium Value
4910-AQFFX,79.35,9,714.15,Medium Value
2154-KVJFF,79.75,15,1196.25,Medium Value
5360-LJCNJ,105.15,71,7465.650000000001,High Value
2607-FBDFF,49.0,1,49.0,Low Value
9647-ERGBE,100.05,30,3001.5,High Value
3428-XZMAZ,69.35,1,69.35,Low Value
1100-DDVRV,49.8,17,846.5999999999999,Medium Value
0378-TOVMS,85.8,3,257.4,Low Value
4355-HBJHH,79.7,67,5339.900000000001,High Value
6728-WYQBC,20.95,1,20.95,Low Value
9058-CBREO,50.55,1,50.55,Low Value
9029-FEGVJ,79.3,32,2537.6,Medium Value
7216-KAOID,19.5,41,799.5,Medium Value
0318-QUUOB,80.55,1,80.55,Low Value
6145-NNPNO,44.15,1,44.15,Low Value
5520-FVEWJ,84.5,12,1014.0,Medium Value
5339-TJFEK,105.5,62,6541.0,High Value
5572-ZDXHY,84.3,22,1854.6,Medium Value
2074-GUHPQ,92.7,17,1575.9,Medium Value
4625-XMOYM,26.25,72,1890.0,Medium Value
5827-MWCZK,96.95,56,5429.2,High Value
1385-TQOZW,20.45,9,184.04999999999998,Low Value
5914-XRFQB,115.8,72,8337.6,High Value
4329-YPDDQ,108.2,20,2164.0,Medium Value
4804-NCPET,20.2,19,383.8,Low Value
3750-CKVKH,67.75,2,135.5,Low Value
5944-UGLLK,54.9,53,2909.7,High Value
8063-GBATB,85.25,27,2301.75,Medium Value
7787-BNTZM,20.15,6,120.89999999999999,Low Value
2252-ISRNH,90.35,9,813.15,Medium Value
9415-TPKRV,55.75,8,446.0,Low Value
5322-TEUJK,114.6,71,8136.599999999999,High Value
4547-KQRTM,80.05,10,800.5,Medium Value
4877-EVATK,20.0,1,20.0,Low Value
1866-DIOQZ,66.8,71,4742.8,High Value
8375-KVTHK,100.3,68,6820.4,High Value
2697-NQBPF,105.35,34,3581.8999999999996,High Value
3709-OIJEA,85.2,26,2215.2000000000003,Medium Value
7639-SUPCW,48.8,22,1073.6,Medium Value
1386-ZIKUV,18.95,7,132.65,Low Value
0599-XNYDO,69.8,20,1396.0,Medium Value
6377-WHAOX,106.15,60,6369.0,High Value
6855-VLGOS,20.55,72,1479.6000000000001,Medium Value
8999-XXGNS,105.75,72,7614.0,High Value
8746-OQQRW,25.25,4,101.0,Low Value
3181-MIZBN,19.75,16,316.0,Low Value
0471-ARVMX,104.85,62,6500.7,High Value
7766-CLTIC,60.95,10,609.5,Low Value
5650-YLIBA,81.15,31,2515.65,Medium Value
0825-CPPQH,19.1,71,1356.1000000000001,Medium Value
9084-OAYKL,20.8,58,1206.4,Medium Value
6122-LJADA,90.15,70,6310.5,High Value
2400-XIWIO,90.1,71,6397.099999999999,High Value
7524-VRLPL,74.1,69,5112.9,High Value
1069-XAIEM,85.05,1,85.05,Low Value
7569-NMZYQ,118.75,72,8550.0,High Value
5201-USSQZ,85.9,26,2233.4,Medium Value
2105-PHWON,95.0,33,3135.0,High Value
1494-EJZDW,20.15,10,201.5,Low Value
4884-TVUQF,101.3,57,5774.099999999999,High Value
8003-EWNDZ,21.2,10,212.0,Low Value
1897-RCFUM,24.2,39,943.8,Medium Value
9256-JTBNZ,20.3,11,223.3,Low Value
4658-HCOHW,102.8,21,2158.7999999999997,Medium Value
2211-RMNHO,85.3,68,5800.4,High Value
2432-TFSMK,89.6,18,1612.8,Medium Value
3440-JPSCL,99.95,6,599.7,Low Value
4929-ROART,56.25,18,1012.5,Medium Value
1834-ABKHQ,50.95,52,2649.4,Medium Value
1741-WTPON,115.85,56,6487.599999999999,High Value
3932-IJWDZ,103.65,45,4664.25,High Value
1240-HCBOH,26.1,67,1748.7,Medium Value
3594-KADLU,35.1,3,105.30000000000001,Low Value
8065-BVEPF,99.1,65,6441.5,High Value
3796-ENZGF,67.25,63,4236.75,High Value
1734-ZMNTZ,25.0,11,275.0,Low Value
2853-CWQFQ,59.55,1,59.55,Low Value
0813-TAXXS,77.8,55,4279.0,High Value
2519-TWKFS,55.1,25,1377.5,Medium Value
2889-FPWRM,117.8,72,8481.6,High Value
0626-QXNGV,24.15,72,1738.8,Medium Value
6723-CEGQI,45.25,65,2941.25,High Value
6987-XQSJT,79.5,54,4293.0,High Value
4732-RRJZC,20.25,7,141.75,Low Value
9499-XPZXM,64.75,72,4662.0,High Value
4338-EYCER,54.6,21,1146.6000000000001,Medium Value
3007-FDPEA,20.7,2,41.4,Low Value
6350-XFYGW,94.75,4,379.0,Low Value
4290-BSXUX,79.65,3,238.95000000000002,Low Value
8513-OLYGY,115.8,72,8337.6,High Value
0311-QYWSS,49.45,6,296.70000000000005,Low Value
8705-DWKTI,83.8,52,4357.599999999999,High Value
8755-IWJHN,95.35,69,6579.15,High Value
0325-XBFAC,94.7,8,757.6,Medium Value
4480-QQRHC,74.05,8,592.4,Low Value
0929-PECLO,89.6,63,5644.799999999999,High Value
3680-CTHUH,116.6,60,6996.0,High Value
1202-KKGFU,54.2,12,650.4000000000001,Low Value
6112-KTHFQ,19.3,13,250.9,Low Value
1852-XEMDW,65.05,22,1431.1,Medium Value
2462-XIIJB,92.5,5,462.5,Low Value
4760-XOHVN,19.45,1,19.45,Low Value
1820-DJFPH,24.05,72,1731.6000000000001,Medium Value
9426-SXNHE,18.75,2,37.5,Low Value
9068-FHQHD,20.15,40,806.0,Medium Value
1269-FOYWN,20.0,44,880.0,Medium Value
9470-YFUYI,71.0,71,5041.0,High Value
7817-BOQPW,75.55,2,151.1,Low Value
7402-EYFXX,93.6,26,2433.6,Medium Value
1853-UDXBW,70.0,1,70.0,Low Value
9895-VFOXH,24.4,1,24.4,Low Value
5458-CQJTA,74.8,65,4862.0,High Value
1230-QAJDW,65.25,3,195.75,Low Value
5701-ZIKJE,50.55,13,657.15,Low Value
5219-YIPTK,104.4,33,3445.2000000000003,High Value
5032-MIYKT,70.7,1,70.7,Low Value
7396-VJUZB,45.25,4,181.0,Low Value
9717-QEBGU,70.3,2,140.6,Low Value
5172-RKOCB,108.95,72,7844.400000000001,High Value
6509-TSGWN,26.45,37,978.65,Medium Value
3540-RZJYU,86.2,15,1293.0,Medium Value
3178-CIFOT,19.65,23,451.95,Low Value
2091-MJTFX,51.2,30,1536.0,Medium Value
4530-NDRKU,19.05,42,800.1,Medium Value
5985-TBABQ,74.75,32,2392.0,Medium Value
9800-ONTFE,75.8,22,1667.6,Medium Value
6743-HHQPF,25.1,42,1054.2,Medium Value
8455-HIRAQ,44.45,8,355.6,Low Value
6616-AALSR,104.3,65,6779.5,High Value
0883-EIBTI,19.5,2,39.0,Low Value
9415-ZNBSX,89.0,70,6230.0,High Value
4018-KJYUY,20.15,22,443.29999999999995,Low Value
0722-TROQR,74.9,4,299.6,Low Value
7571-YXDAD,74.9,2,149.8,Low Value
3884-UEBXB,36.15,67,2422.0499999999997,Medium Value
8780-RSYYU,19.2,25,480.0,Low Value
5537-UXXVS,19.25,20,385.0,Low Value
1791-PQHBB,61.2,2,122.4,Low Value
8701-DGLVH,20.45,51,1042.95,Medium Value
8741-LQOBK,35.05,46,1612.3,Medium Value
3393-FMZPV,100.25,25,2506.25,Medium Value
8082-GHXOP,44.0,13,572.0,Low Value
6402-ZFPPI,102.8,25,2570.0,Medium Value
0980-FEXWF,50.35,26,1309.1000000000001,Medium Value
7486-KSRVI,100.0,43,4300.0,High Value
3011-WQKSZ,20.0,19,380.0,Low Value
8443-WVPSS,99.85,10,998.5,Medium Value
3006-XIMLN,94.2,2,188.4,Low Value
8218-FFJDS,86.4,72,6220.8,High Value
1986-PHGZF,58.4,18,1051.2,Medium Value
9965-YOKZB,83.85,9,754.65,Medium Value
0504-HHAPI,88.3,27,2384.1,Medium Value
9360-OMDZZ,94.1,24,2258.3999999999996,Medium Value
6305-YLBMM,104.05,69,7179.45,High Value
0345-XMMUG,108.9,46,5009.400000000001,High Value
8024-XNAFQ,107.4,72,7732.8,High Value
3647-GMGDH,94.7,22,2083.4,Medium Value
2988-GBIVW,90.85,70,6359.5,High Value
2832-SCUCO,19.9,2,39.8,Low Value
7036-ZZKBD,66.4,31,2058.4,Medium Value
3791-LGQCY,100.65,56,5636.400000000001,High Value
0265-PSUAE,100.7,16,1611.2,Medium Value
0463-TXOAK,25.6,52,1331.2,Medium Value
0594-UFTUL,19.85,13,258.05,Low Value
9509-MPYOD,20.75,35,726.25,Medium Value
9128-CPXKI,95.8,59,5652.2,High Value
0129-KPTWJ,94.65,72,6814.8,High Value
8166-ZZTFS,80.55,66,5316.3,High Value
5855-EIBDE,106.65,49,5225.85,High Value
5365-LLFYV,45.85,2,91.7,Low Value
5956-YHHRX,104.35,21,2191.35,Medium Value
6008-NAIXK,55.45,54,2994.3,High Value
2956-GGUCQ,78.85,24,1892.3999999999999,Medium Value
1928-BXYIV,61.15,1,61.15,Low Value
5760-FXFVO,78.95,6,473.70000000000005,Low Value
6595-COKXZ,44.45,1,44.45,Low Value
0961-ZWLVI,109.2,49,5350.8,High Value
5181-OABFK,61.3,56,3432.7999999999997,High Value
4007-NHVHI,96.85,56,5423.599999999999,High Value
7816-VGHTO,40.55,6,243.29999999999998,Low Value
5871-DGTXZ,19.8,32,633.6,Low Value
7550-WIQVA,108.25,50,5412.5,High Value
7544-ZVIKX,105.05,58,6092.9,High Value
0016-QLJIS,90.45,65,5879.25,High Value
7508-DQAKK,86.4,64,5529.6,High Value
5176-OLSKT,66.9,66,4415.400000000001,High Value
9356-AXGMP,110.7,38,4206.6,High Value
3556-BVQGL,20.0,20,400.0,Low Value
0362-ZBZWJ,84.9,36,3056.4,High Value
8979-CAMGB,102.1,64,6534.4,High Value
4211-MMAZN,20.25,1,20.25,Low Value
7581-EBBOU,70.15,60,4209.0,High Value
4274-OWWYO,74.35,1,74.35,Low Value
5073-RZGBK,80.05,50,4002.5,High Value
1541-ETJZO,62.05,1,62.05,Low Value
2192-CKRLV,49.2,72,3542.4,High Value
3154-HMWUU,20.5,60,1230.0,Medium Value
6119-SPUDB,38.25,46,1759.5,Medium Value
6522-OIQSX,54.95,69,3791.55,High Value
7813-ZGGAW,96.6,31,2994.6,High Value
8748-HFWBO,19.9,19,378.09999999999997,Low Value
1052-QJIBV,19.9,71,1412.8999999999999,Medium Value
1319-YLZJG,84.6,12,1015.1999999999999,Medium Value
4106-HADHQ,80.0,39,3120.0,High Value
0723-FDLAY,85.25,44,3751.0,High Value
3050-RLLXC,81.25,56,4550.0,High Value
9298-WGMRW,115.5,72,8316.0,High Value
2369-UAPKZ,104.1,5,520.5,Low Value
3088-LHEFH,79.0,11,869.0,Medium Value
2778-OCLGR,39.1,24,938.4000000000001,Medium Value
6583-KQJLK,94.65,15,1419.75,Medium Value
8544-JNBOX,20.8,72,1497.6000000000001,Medium Value
6681-ZSEXG,59.5,56,3332.0,High Value
6139-ZZRBQ,20.05,64,1283.2,Medium Value
6116-RFVHN,100.45,34,3415.3,High Value
0637-KVDLV,76.5,2,153.0,Low Value
8884-FEEWR,20.6,35,721.0,Medium Value
3125-RAHBV,20.3,22,446.6,Low Value
6633-MPWBS,49.2,5,246.0,Low Value
0373-AIVNJ,39.55,9,355.95,Low Value
8785-EPNCG,23.15,11,254.64999999999998,Low Value
1682-VCOIO,20.45,23,470.34999999999997,Low Value
5729-KLZAR,80.85,4,323.4,Low Value
2072-ZVJJX,25.25,68,1717.0,Medium Value
8849-AYPTR,91.25,33,3011.25,High Value
9518-IMLHK,72.45,31,2245.9500000000003,Medium Value
1582-RAFML,60.1,1,60.1,Low Value
3646-ITDGM,19.7,56,1103.2,Medium Value
8740-CRYFY,78.95,1,78.95,Low Value
3569-VLDHH,75.1,66,4956.599999999999,High Value
